zip,state,district,metro,entity_type,match_method,confidence,n_schools_in_zip,notes,source_urls,last_verified_at
31801,GA,Talbot County Schools,Columbus,traditional,census_zcta_lea,medium,,"no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Marion County Schools, Muscogee County Schools; census land≈28.04 sq mi (33% of LEA land in ZCTA)",https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31803,GA,Marion County Schools,Columbus,traditional,ccd_school_zip,high,2,"multi-LEA ZCTA; also Schley County Schools, Webster County Schools; census land≈266.87 sq mi (94% of LEA land in ZCTA)",https://educationdata.urban.org/api/v1/school-districts/ccd/directory/|https://nces.ed.gov/ccd/|https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31803,GA,Schley County Schools,Americus,traditional,census_zcta_lea,medium,,"no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Marion County Schools, Webster County Schools; census land≈16.02 sq mi (6% of LEA land in ZCTA); small land share in ZCTA — possible city/county edge",https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31803,GA,Webster County Schools,Rural SW Georgia,traditional,census_zcta_lea,medium,,"no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Marion County Schools, Schley County Schools; census land≈2.08 sq mi (1% of LEA land in ZCTA); small land share in ZCTA — possible city/county edge",https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31804,GA,Harris County Schools,Columbus,traditional,ccd_school_zip,high,2,,https://educationdata.urban.org/api/v1/school-districts/ccd/directory/|https://nces.ed.gov/ccd/,2026-09-07
31805,GA,Chattahoochee County Schools,Columbus,traditional,ccd_school_zip,high,3,multi-LEA ZCTA; also Stewart County Schools; census land≈55.17 sq mi (83% of LEA land in ZCTA),https://educationdata.urban.org/api/v1/school-districts/ccd/directory/|https://nces.ed.gov/ccd/|https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31805,GA,Stewart County Schools,Columbus,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Chattahoochee County Schools; census land≈11.23 sq mi (17% of LEA land in ZCTA),https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31806,GA,Macon County Schools,Rural Middle Georgia,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Schley County Schools; census land≈11.43 sq mi (7% of LEA land in ZCTA); small land share in ZCTA — possible city/county edge,https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31806,GA,Schley County Schools,Americus,traditional,ccd_school_zip,high,2,multi-LEA ZCTA; also Macon County Schools; census land≈148.60 sq mi (93% of LEA land in ZCTA),https://educationdata.urban.org/api/v1/school-districts/ccd/directory/|https://nces.ed.gov/ccd/|https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31807,GA,Harris County Schools,Columbus,traditional,ccd_school_zip,high,1,,https://educationdata.urban.org/api/v1/school-districts/ccd/directory/|https://nces.ed.gov/ccd/,2026-09-07
31808,GA,Harris County Schools,Columbus,traditional,ccd_school_zip,high,1,multi-LEA ZCTA; also Muscogee County Schools; census land≈43.92 sq mi (79% of LEA land in ZCTA),https://educationdata.urban.org/api/v1/school-districts/ccd/directory/|https://nces.ed.gov/ccd/|https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31808,GA,Muscogee County Schools,Columbus,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Harris County Schools; census land≈11.56 sq mi (21% of LEA land in ZCTA),https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31810,GA,Talbot County Schools,Columbus,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; census land≈15.86 sq mi in ZCTA,https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31811,GA,Harris County Schools,Columbus,traditional,ccd_school_zip,high,3,,https://educationdata.urban.org/api/v1/school-districts/ccd/directory/|https://nces.ed.gov/ccd/,2026-09-07
31812,GA,Talbot County Schools,Columbus,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Taylor County Schools; census land≈52.91 sq mi (80% of LEA land in ZCTA),https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31812,GA,Taylor County Schools,Rural Middle Georgia,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Talbot County Schools; census land≈13.64 sq mi (20% of LEA land in ZCTA),https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31814,GA,Stewart County Schools,Columbus,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; census land≈16.68 sq mi in ZCTA,https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31815,GA,Stewart County Schools,Columbus,traditional,ccd_school_zip,high,3,,https://educationdata.urban.org/api/v1/school-districts/ccd/directory/|https://nces.ed.gov/ccd/,2026-09-07
31816,GA,Meriwether County Schools,Atlanta,traditional,ccd_school_zip,high,3,multi-LEA ZCTA; also Talbot County Schools; census land≈32.20 sq mi (86% of LEA land in ZCTA),https://educationdata.urban.org/api/v1/school-districts/ccd/directory/|https://nces.ed.gov/ccd/|https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31816,GA,Talbot County Schools,Columbus,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Meriwether County Schools; census land≈5.34 sq mi (14% of LEA land in ZCTA); small land share in ZCTA — possible city/county edge,https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31820,GA,Harris County Schools,Columbus,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Muscogee County Schools; census land≈16.41 sq mi (42% of LEA land in ZCTA),https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31820,GA,Muscogee County Schools,Columbus,traditional,ccd_school_zip,high,4,multi-LEA ZCTA; also Harris County Schools; census land≈23.00 sq mi (58% of LEA land in ZCTA),https://educationdata.urban.org/api/v1/school-districts/ccd/directory/|https://nces.ed.gov/ccd/|https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31821,GA,Stewart County Schools,Columbus,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; census land≈67.01 sq mi in ZCTA,https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31822,GA,Harris County Schools,Columbus,traditional,census_zcta_lea,medium,,"no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Meriwether County Schools, Troup County School System; census land≈57.39 sq mi (50% of LEA land in ZCTA)",https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31822,GA,Meriwether County Schools,Atlanta,traditional,census_zcta_lea,medium,,"no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Harris County Schools, Troup County School System; census land≈20.44 sq mi (18% of LEA land in ZCTA)",https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31822,GA,Troup County School System,LaGrange,traditional,census_zcta_lea,medium,,"no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Harris County Schools, Meriwether County Schools; census land≈37.60 sq mi (33% of LEA land in ZCTA)",https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31823,GA,Harris County Schools,Columbus,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; census land≈7.41 sq mi in ZCTA,https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31824,GA,Marion County Schools,Columbus,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Webster County Schools; census land≈2.13 sq mi (2% of LEA land in ZCTA); small land share in ZCTA — possible city/county edge,https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31824,GA,Webster County Schools,Rural SW Georgia,traditional,ccd_school_zip,high,2,multi-LEA ZCTA; also Marion County Schools; census land≈114.78 sq mi (98% of LEA land in ZCTA),https://educationdata.urban.org/api/v1/school-districts/ccd/directory/|https://nces.ed.gov/ccd/|https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31825,GA,Stewart County Schools,Columbus,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Webster County Schools; census land≈102.23 sq mi (70% of LEA land in ZCTA),https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31825,GA,Webster County Schools,Rural SW Georgia,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Stewart County Schools; census land≈43.15 sq mi (30% of LEA land in ZCTA),https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31826,GA,Harris County Schools,Columbus,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Talbot County Schools; census land≈33.99 sq mi (66% of LEA land in ZCTA),https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31826,GA,Talbot County Schools,Columbus,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Harris County Schools; census land≈17.48 sq mi (34% of LEA land in ZCTA),https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31827,GA,Talbot County Schools,Columbus,traditional,ccd_school_zip,high,1,,https://educationdata.urban.org/api/v1/school-districts/ccd/directory/|https://nces.ed.gov/ccd/,2026-09-07
31829,GA,Harris County Schools,Columbus,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Muscogee County Schools; census land≈2.12 sq mi (16% of LEA land in ZCTA),https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31829,GA,Muscogee County Schools,Columbus,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Harris County Schools; census land≈11.21 sq mi (84% of LEA land in ZCTA),https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31830,GA,Harris County Schools,Columbus,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Meriwether County Schools; census land≈5.38 sq mi (10% of LEA land in ZCTA); small land share in ZCTA — possible city/county edge,https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31830,GA,Meriwether County Schools,Atlanta,traditional,ccd_school_zip,high,1,multi-LEA ZCTA; also Harris County Schools; census land≈49.27 sq mi (90% of LEA land in ZCTA),https://educationdata.urban.org/api/v1/school-districts/ccd/directory/|https://nces.ed.gov/ccd/|https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31831,GA,Harris County Schools,Columbus,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Talbot County Schools; census land≈45.75 sq mi (62% of LEA land in ZCTA),https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31831,GA,Talbot County Schools,Columbus,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Harris County Schools; census land≈27.66 sq mi (38% of LEA land in ZCTA),https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31832,GA,Randolph County Schools,Rural SW Georgia,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Webster County Schools; census land≈3.55 sq mi (13% of LEA land in ZCTA); small land share in ZCTA — possible city/county edge,https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31832,GA,Webster County Schools,Rural SW Georgia,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Randolph County Schools; census land≈24.79 sq mi (87% of LEA land in ZCTA),https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31833,GA,Harris County Schools,Columbus,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; multi-LEA ZCTA; also Troup County School System; census land≈59.12 sq mi (61% of LEA land in ZCTA),https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31833,GA,Troup County School System,LaGrange,traditional,ccd_school_zip,high,1,multi-LEA ZCTA; also Harris County Schools; census land≈38.50 sq mi (39% of LEA land in ZCTA),https://educationdata.urban.org/api/v1/school-districts/ccd/directory/|https://nces.ed.gov/ccd/|https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31836,GA,Talbot County Schools,Columbus,traditional,census_zcta_lea,medium,,no open CCD school campus in this ZIP for this LEA; ZCTA∩LEA land from NCES EDGE GRF24; census land≈89.92 sq mi in ZCTA,https://nces.ed.gov/programs/edge/Geographic/RelationshipFiles|https://nces.ed.gov/programs/edge/data/GRF24.zip,2026-09-07
31901,GA,Muscogee County Schools,Columbus,traditional,ccd_school_zip,high,2,,https://educationdata.urban.org/api/v1/school-districts/ccd/directory/|https://nces.ed.gov/ccd/,2026-09-07
